ID;Título;Resumen;Contenido;Periódico;Categoría;Región;URL;Fecha Extracción;Cantidad Imágenes
1199;Israel dinamita las negociaciones de paz con el ataque a Hamas en Qatar;Helena Pelicano Beirut. Servicio especial 11/09/2025 06:00 Con el ataque sobre la cúpula de Hamas en Qatar, Israel da un nuevo golpe sobre el tablero geopolítico de Oriente Medio y bombardea –literalm...;Helena Pelicano Beirut. Servicio especial 11/09/2025 06:00 Con el ataque sobre la cúpula de Hamas en Qatar, Israel da un nuevo golpe sobre el tablero geopolítico de Oriente Medio y bombardea –literalmente– cualquier posibilidad de acuerdo para acabar con la guerra en Gaza. Los cazas israelíes dispararon el martes contra un villa en el centro de Doha, donde el equipo negociador de la milicia palestina se encontraba reunido para debatir la propuesta de alto el fuego aprobada esa misma mañana por T...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11048383/israel-dinamita-negociaciones-paz-ataque-hamas-qatar.html;2025-09-13T18:50:26.832570;1
1198;Políticos de Nepal escapan de la ira de los manifestantes izados en helicóptero;La Vanguardia 12/09/2025 06:00 Una jornada de caos político en Nepal obligó al Ejército a sacar en helicóptero a varios legisladores desde un complejo policial en Katmandú, mientras multitudes enfurec...;La Vanguardia 12/09/2025 06:00 Una jornada de caos político en Nepal obligó al Ejército a sacar en helicóptero a varios legisladores desde un complejo policial en Katmandú, mientras multitudes enfurecidas tomaban las calles. Las impactantes imágenes muestran a los políticos siendo izados con arneses, en un contexto de disturbios que dejaron edificios estatales y sedes partidarias en llamas. La crisis estalló tras la renuncia del primer ministro KP Sharma Oli y del presidente Ram Chandra Poudel, ...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11050307/politicos-nepal-escapan-ira-manifestantes-izados-helicoptero.html;2025-09-13T18:50:25.872723;0
1197;La rueda de prensa del director del FBI sobre el asesinato de Charlie Kirk, en streaming;Agencias Utah 12/09/2025 16:16 El director del FBI, Kash Patel, y las autoridades locales como el gobernador de Utah, Spencer Cox, que investigan la muerte a tiros del activista conservador Charlie Ki...;Agencias Utah 12/09/2025 16:16 El director del FBI, Kash Patel, y las autoridades locales como el gobernador de Utah, Spencer Cox, que investigan la muerte a tiros del activista conservador Charlie Kirk realizan una conferencia de prensa en Utah después de que el presidente de Estados Unidos, Donald J. Trump, dijera que el sospechoso del crimen estaba bajo custodia. Mostrar comentarios;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11054837/rueda-prensa-director-fbi-sobre-asesinato-charlie-kirk-streaming.html;2025-09-13T18:50:25.029406;0
1196;El parlamento alemán retira la inmunidad a un líder de AfD por sus vinculos con China y la policía registra su vivienda;La Vanguardia Barcelona 11/09/2025 16:17 Actualizado a 11/09/2025 16:22 La Cámara Baja de Alemania, el Bundestag, aprobó este jueves por unanimidad retirar la inmunidad al diputado de la ultraderechis...;La Vanguardia Barcelona 11/09/2025 16:17 Actualizado a 11/09/2025 16:22 La Cámara Baja de Alemania, el Bundestag, aprobó este jueves por unanimidad retirar la inmunidad al diputado de la ultraderechista Alternativa para Alemania (AfD) y exeurodiputado Maximilian Krah, a quien la Fiscalía General de Dresde investiga por presuntos sobornos y blanqueo de dinero en relación con pagos chinos. Tras esta decisión, se han acelerado las investigaciones, con registros simultáneos de su vivienda y sus desp...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11051094/parlamento-aleman-retira-inmunidad-lider-afd-vinculos-china-policia-registra-vivienda.html;2025-09-13T18:50:23.772328;1
1195;La OTAN activa el artículo 4 tras su choque más directo con Rusia;Anna Buj Estrasburgo. Enviada especial 11/09/2025 06:00 Actualizado a 11/09/2025 06:28 La incursión de la decena de drones rusos en Polonia –derribados por Varsovia y sus aliados– representa el choque...;Anna Buj Estrasburgo. Enviada especial 11/09/2025 06:00 Actualizado a 11/09/2025 06:28 La incursión de la decena de drones rusos en Polonia –derribados por Varsovia y sus aliados– representa el choque más grave de la Alianza Atlántica y Moscú desde el inicio de la invasión rusa en Ucrania en febrero del 2022. Es la primera vez desde el inicio de esta guerra, hace más de tres años, que los miembros de la OTAN se tuvieron que coordinar para terminar con invasores del espacio aéreo de la Alianza, a...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11048380/otan-activa-articulo-4-choque-mas-directo-rusia.html;2025-09-13T18:50:22.547920;1
1194;Matan de un disparo al activista trumpista Charlie Kirk durante un acto en una universidad de Utah;Javier de la Sotilla Washington. Corresponsal 10/09/2025 21:06 Actualizado a 11/09/2025 05:30 El activista de extrema derecha Charlie Kirk, un mediático influencer cercano a Donald Trump y director ej...;Javier de la Sotilla Washington. Corresponsal 10/09/2025 21:06 Actualizado a 11/09/2025 05:30 El activista de extrema derecha Charlie Kirk, un mediático influencer cercano a Donald Trump y director ejecutivo de la asociación juvenil Turning Point USA, ha sido asesinado este miércoles de un disparo mientras participaba en un evento al aire libre en la Universidad del Valle de Utah. Según se puede observar en una serie de videos que circulan en redes sociales, Kirk ha sido alcanzado mientras habla...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250910/11048428/disparan-activista-trumpista-charlie-kirk-acto-universidad-utah.html;2025-09-13T18:50:21.659817;1
1193;Von der Leyen propone suspender las ventajas comerciales de Israel;Anna Buj Estrasburgo. Enviada especial 11/09/2025 02:51 Tras las múltiples críticas a la Unión Europea por su inacción ante la escalada dramática en Gaza, Ursula von der Leyen no ha tenido más remedio...;Anna Buj Estrasburgo. Enviada especial 11/09/2025 02:51 Tras las múltiples críticas a la Unión Europea por su inacción ante la escalada dramática en Gaza, Ursula von der Leyen no ha tenido más remedio que elevar el tono. La presidenta de la Comisión Europea aprovechó ayer el esperado discurso del estado de la Unión, una cita para hacer balance de los retos en el inicio de curso europeo, para anunciar nuevas medidas de presión sobre Israel para que interrumpa el asedio humanitario sobre la franja...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11048657/von-der-leyen-propone-suspender-ventajas-comerciales-israel.html;2025-09-13T18:50:20.753746;1
1192;Charlie Kirk, el defensor de las armas que murió de un balazo;Francesc Peirón Nueva York. Corresponsal 11/09/2025 00:30 Actualizado a 11/09/2025 18:05 A 200 yardas. Desde esa distancia, que se traduce en unos 182 metros, se produjo el disparo que acabó con la vi...;Francesc Peirón Nueva York. Corresponsal 11/09/2025 00:30 Actualizado a 11/09/2025 18:05 A 200 yardas. Desde esa distancia, que se traduce en unos 182 metros, se produjo el disparo que acabó con la vida de Charlie Kirk, de 31 años, uno de los más sonoros difusores de la ideología trumpista, incluso desde antes de su fundación. Todo apunta que el autor utilizó un fusil con mira, como los francotiradores de los lugares en guerra. Murió a hierro, el mismo que él defendió como fanático de la segunda...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11048817/defensor-armas-murio-balazo.html;2025-09-13T18:50:19.914231;1
1191;La agencia Fitch rebaja la nota de la deuda francesa;Eusebio Val París. Corresponsal 13/09/2025 07:30 El temido veredicto llegó el viernes por la noche, al cierre de los mercados en Estados Unidos. La agencia Fitch rebajó la calificación de la deuda sob...;Eusebio Val París. Corresponsal 13/09/2025 07:30 El temido veredicto llegó el viernes por la noche, al cierre de los mercados en Estados Unidos. La agencia Fitch rebajó la calificación de la deuda soberana de Francia, que pasa de AA- (calidad elevada) a A+ (calidad media superior). La medida se adoptó como consecuencia de la inestabilidad política francesa, después de la caída del segundo gobierno en menos de un año, y la incapacidad manifiesta del país de sanear sus finanzas públicas. El último...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/economia/20250913/11056021/agencia-fitch-rebaja-nota-deuda-francesa.html;2025-09-13T18:50:19.132853;1
1190;Kallas ve “realista” que la guerra de Ucrania siga dos años más;Anna Buj​Estrasburgo Enviada especial 11/09/2025 06:00 La alta representante de Asuntos Exteriores de la UE, Kaja Kallas, es poco optimista sobre los escenarios de negociación iniciados por Estados Un...;Anna Buj​Estrasburgo Enviada especial 11/09/2025 06:00 La alta representante de Asuntos Exteriores de la UE, Kaja Kallas, es poco optimista sobre los escenarios de negociación iniciados por Estados Unidos para poner fin a la guerra e Ucrania. “Creo que no es realista que Rusia retire sus tropas y regrese con garantías. Lo que veo realista es que esta guerra continúe durante al menos un par de años”, aseguró en Estrasburgo ante un grupo de periodistas españoles. A su juicio, los esfuerzos de paz ...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11048379/kallas-ve-realista-guerra-ucrania-siga-dos-anos-mas.html;2025-09-13T18:50:18.351036;1
1189;General Von der Leyen;Lluís Uría Barcelona 12/09/2025 06:00 Actualizado a 12/09/2025 06:16 Encarnar a la Unión Europea puede deparar algunos momentos de gloria y muchos sinsabores. Lo sabe bien Ursula von der Leyen (aleman...;Lluís Uría Barcelona 12/09/2025 06:00 Actualizado a 12/09/2025 06:16 Encarnar a la Unión Europea puede deparar algunos momentos de gloria y muchos sinsabores. Lo sabe bien Ursula von der Leyen (alemana de Bruselas, donde nació como en una especie de augurio), otrora elogiada y hoy fuertemente discutida presidenta de la Comisión Europea. Si en 2020-2022 todo eran flores, gracias a la rápida, unida y efectiva reacción de la UE frente a la pandemia de covid (vacunas), la crisis económica que le sig...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11051923/newsletter-europa-ue-von-der-leyen-ucrania-rusia-israel-gaza-ee-uu.html;2025-09-13T18:50:17.141738;1
1188;Nuevas imágenes revelan cómo fue la huida del tirador que asesinó a Charlie Kirk;La Vanguardia Barcelona 12/09/2025 08:29 Actualizado a 12/09/2025 08:53 El asesinato que conmocionó a Estados Unidos este miércoles, en el que un tirador disparó al activista republicano Charlie Kirk ...;La Vanguardia Barcelona 12/09/2025 08:29 Actualizado a 12/09/2025 08:53 El asesinato que conmocionó a Estados Unidos este miércoles, en el que un tirador disparó al activista republicano Charlie Kirk desde la azotea de un edificio, continúa dejando diversas incógnitas, entre ellas el paradero del autor. En un nuevo vídeo difundido por las autoridades, se puede observar el momento en el que el tirador huye de la escena. En la grabación, una persona corre por el tejado desde donde se realizó el di...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11052551/nuevas-imagenes-revelan-huida-tirador-asesino-charlie-kirk.html;2025-09-13T18:50:16.199686;0
1187;“Las redes sociales son un cáncer”, según el gobernador de Utah tras el asesinato de Kirk;Francesc Peirón Nueva York. Corresponsal 12/09/2025 18:28 Spencer Cox, gobernador republicano de Utah y miembro de la iglesia mormona, convirtió la rueda de prensa para informar de la detención del pr...;Francesc Peirón Nueva York. Corresponsal 12/09/2025 18:28 Spencer Cox, gobernador republicano de Utah y miembro de la iglesia mormona, convirtió la rueda de prensa para informar de la detención del presunto asesino de Charlie Kirk en un verdadero púlpito. Dio la sensación de estar en un oficio religioso cuando reflexionó sobre la libertad de expresión y condenó la violencia política, algo cada vez más presente en la sociedad estadounidense. Desde su punto de vista moral, rogó a la gente que no v...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11055249/redes-sociales-son-cancer-gobernador-utah-asesinato-kirk.html;2025-09-13T18:50:15.384090;1
1186;Reacción calmada en Brasil tras la sentencia de 27 años de cárcel a Bolsonaro por golpismo;Andy Robinson RIO DE JANEIRO 13/09/2025 18:26 La sociedad brasileña permanece dividida respecto a la condena de 27 años y tres meses de cárcel a Jair Bolsonaro por liderar un intento de golpe de Estad...;Andy Robinson RIO DE JANEIRO 13/09/2025 18:26 La sociedad brasileña permanece dividida respecto a la condena de 27 años y tres meses de cárcel a Jair Bolsonaro por liderar un intento de golpe de Estado tras perder las elecciones presidenciales en 2022, que incluía un plan de asesinar al actual presidente Luiz Inacio Lula da Silva y a Alexandre de Moraes, el juez que ha coordinado la investigación. Sin embargo, y pese a esta “polarización lógica” , según resumió ayer un analista en Rio, la notici...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250913/11055409/reaccion-calmada-brasil-sentencia-27-anos-carcel-bolsonaro-golpismo.html;2025-09-13T18:50:14.138826;1
1185;Alarma en Polonia por las maniobras militares de Rusia y Bielorrusia;María-Paz López Berlín. Corresponsal 12/09/2025 06:00 Actualizado a 12/09/2025 13:08 En plena tensión entre Rusia y la OTAN tras la incursión de drones rusos en el espacio aéreo de Polonia que llevó a...;María-Paz López Berlín. Corresponsal 12/09/2025 06:00 Actualizado a 12/09/2025 13:08 En plena tensión entre Rusia y la OTAN tras la incursión de drones rusos en el espacio aéreo de Polonia que llevó a cazas polacos y aliados a derribarlos en vuelo, el inicio este vienes de maniobras militares ruso-bielorrusas en territorio de Bielorrusia pone en máxima alerta a Polonia, que ha cerrado por ello su frontera terrestre con este país y ha restringido los vuelos en sus regiones orientales. Se trata de...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11051842/alarma-polonia-maniobras-militarse-rusia-bielorrusia-suwalki.html;2025-09-13T18:50:13.225292;0
1184;Hamas continuará con las negociaciones de paz a pesar del ataque en Qatar;Helena Pelicano Beirut. Servicio especial 12/09/2025 06:00 Pese al golpe que supuso el ataque israelí en Doha (Qatar), la dirección de Hamas no tiene intención de levantarse de la mesa de negociacione...;Helena Pelicano Beirut. Servicio especial 12/09/2025 06:00 Pese al golpe que supuso el ataque israelí en Doha (Qatar), la dirección de Hamas no tiene intención de levantarse de la mesa de negociaciones. Según publicó ayer el diario israelí Haaretz , hay consenso en la cúpula del movimiento para seguir adelante con las conversaciones con el objetivo de lograr que se cumplan sus principales demandas: un alto el fuego inmediato y la retirada total de las tropas israelíes de Gaza. Las fuentes citada...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11051960/hamas-continuara-negociaciones-paz-pesar-ataque-qatar.html;2025-09-13T18:50:12.425012;1
1183;El ejercito israelí ocupa la casa del cineasta palestino Basel Adra, ganador de un Oscar;Agencias Jerusalén 13/09/2025 21:21 Actualizado a 13/09/2025 21:29 El Ejército israelí ocupó este sábado la vivienda del cineasta palestino Basel Adra, ganador de un Oscar por el documental No other L...;Agencias Jerusalén 13/09/2025 21:21 Actualizado a 13/09/2025 21:29 El Ejército israelí ocupó este sábado la vivienda del cineasta palestino Basel Adra, ganador de un Oscar por el documental No other Land, después de que grupos de colonos atacaran la aldea en la que se encuentra, Al Tuwani, en el sur de Cisjordania ocupada, según informó a EFE uno de los codirectores del largometraje. “Tengo mucho miedo por Basel ahora mismo. Porque lo que ocurre una y otra vez es que los colonos atacan las aldea...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250913/11057350/ejercito-israeli-ocupa-casa-cineasta-palestino-ganador-oscar.html;2025-09-13T18:50:11.458713;1
1182;Starmer cesa al embajador británico en Washington por su estrecha relación con Epstein;Rafael Ramos Londres. Corresponsal 11/09/2025 12:49 Actualizado a 11/09/2025 14:40 Si la política británica fuera un juego de mesa, el primer ministro Keir Starmer no iría de oca en oca y tiro porque ...;Rafael Ramos Londres. Corresponsal 11/09/2025 12:49 Actualizado a 11/09/2025 14:40 Si la política británica fuera un juego de mesa, el primer ministro Keir Starmer no iría de oca en oca y tiro porque me toca, sino que su ficha sería comida constantemente, tropezaría todo el tiempo en la casilla de ir a la cárcel, se pasaría varias rondas sin jugar o caería allí donde los rivales tienen hoteles y debería pagar una fortuna. Sólo han pasado diez días desde el comienzo de un curso político que iba a...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11049968/starmer-cesa-embajador-britanico-washington-estrecha-relacion-epstein.html;2025-09-13T18:50:10.585684;1
1181;La viuda de Charlie Kirk: “No tienen ni idea de lo que acaban de desatar”;Javier de la Sotilla Washington 13/09/2025 19:41 Actualizado a 13/09/2025 20:58 Erika Kirk, la viuda de Charlie Kirk, el influencer trumpista asesinado el miércoles durante un acto al aire libre en la...;Javier de la Sotilla Washington 13/09/2025 19:41 Actualizado a 13/09/2025 20:58 Erika Kirk, la viuda de Charlie Kirk, el influencer trumpista asesinado el miércoles durante un acto al aire libre en la Universidad del Valle de Utah, habló anoche por primera vez después del tiroteo. En un discurso de veinte minutos emitido en las redes sociales de la asociación que dirigió su esposo, Turning Point USA, Kirk dijo entre lágrimas que su voz “permanecerá” y se hará más poderosa tras su muerte. “Hace d...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250913/11057236/viuda-charlie-kirk-idea-acaban-desatar.html;2025-09-13T18:50:09.619636;1
1180;La revolución tecnolibertaria que esconden las criptomonedas;Hilary Allen 11/09/2025 06:00 Actualizado a 11/09/2025 06:53 David Golumbia, un sagaz observador del libertarismo en el ciberespacio, expuso claramente el vínculo entre criptomonedas y tecnolibertario...;Hilary Allen 11/09/2025 06:00 Actualizado a 11/09/2025 06:53 David Golumbia, un sagaz observador del libertarismo en el ciberespacio, expuso claramente el vínculo entre criptomonedas y tecnolibertarios en su libro del 2016 The politics of bitcoin: Software as right-wing extremism, donde concluía: “el bitcoin y la tecnología de la cadena de bloques en la que se basa satisfacen necesidades que solo tienen sentido en el contexto de la política de derechas”. El primer bloque de la cadena de bloques ...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/vanguardia-dossier/revista/20250911/11017699/revolucion-tecnolibertaria-esconden-criptomonedas.html;2025-09-13T18:50:08.693905;1
1179;El buque de supuestos narcos hundido por EE.UU. había dado media vuelta;Francesc Peirón Nueva York 11/09/2025 06:00 Actualizado a 11/09/2025 16:22 Cada vez surgen mas elementos para cuestionar la defensa de Donald Trump sobre la legalidad del ataque al barco de los supues...;Francesc Peirón Nueva York 11/09/2025 06:00 Actualizado a 11/09/2025 16:22 Cada vez surgen mas elementos para cuestionar la defensa de Donald Trump sobre la legalidad del ataque al barco de los supuestos narcos venezolanos. Una información desvelada este miércoles por The New York Times, a partir de oficiales estadounidenses conocedores del caso, sostuvo que el barco había girado y dado marcha atrás antes de que empezara el bombardeo que supuso la muerte sumarísima de once personas. La decisión ...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11048469/buque-supuestos-narcos-hundido-ee-uu-habia-dado-media-vuelta.html;2025-09-13T18:50:06.481179;1
1178;El 11-S de la memoria, los homenajes y Charlie Kirk;Francesc Peirón Nueva York. Corresponsal 12/09/2025 06:00 Actualizado a 12/09/2025 06:13 Hay cosas que suceden hoy como si todavía fuera ayer. Justo horas antes de conmemorarse el 24 aniversario del 1...;Francesc Peirón Nueva York. Corresponsal 12/09/2025 06:00 Actualizado a 12/09/2025 06:13 Hay cosas que suceden hoy como si todavía fuera ayer. Justo horas antes de conmemorarse el 24 aniversario del 11-S en el bajo Manhattan, un pistolero mató al activista y provocador Charlie Kirk, referente del trumpismo, en un campus de Utah. Las autoridades calificaron de “asesinato político” lo ocurrido el miércoles, evidencia de que se trata de la acción de un extremista. Jóvenes que leen nombres de víctim...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11052064/11-s-memoria-homenajes-charlie-kirk.html;2025-09-13T18:50:05.353960;1
1177;La falta de integración lastra el progreso en el sur del Mediterráneo;Xavier Mas de Xaxàs Barcelona 13/09/2025 06:00 Oriente Medio, el norte de África y, en menor medida, también los Balcanes Occidentales no progresan adecuadamente. No pueden. El peso de los conflictos ...;Xavier Mas de Xaxàs Barcelona 13/09/2025 06:00 Oriente Medio, el norte de África y, en menor medida, también los Balcanes Occidentales no progresan adecuadamente. No pueden. El peso de los conflictos geoestratégicos, así como la incapacidad de los gobiernos regionales para hacer las cosas mejor, es demasiado grande. Los secretarios generales de la OCDE y la Unión por el Mediterráneo (UpM), reunidos ayer en Barcelona, se esforzaron por presentar el vaso medio lleno. Al fin y al cabo, tanto el egi...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250913/11055398/falta-integracion-lastra-progreso-sur-mediterraneo.html;2025-09-13T18:50:04.107781;1
1176;Trump responsabiliza a la “izquierda radical” del asesinato del influencer Charlie Kirk;Javier de la Sotilla Washington. Corresponsal 11/09/2025 05:03 Actualizado a 11/09/2025 06:00 Mientras el FBI continúa buscando al autor del asesinato del activista ultraconservador Charlie Kirk, el p...;Javier de la Sotilla Washington. Corresponsal 11/09/2025 05:03 Actualizado a 11/09/2025 06:00 Mientras el FBI continúa buscando al autor del asesinato del activista ultraconservador Charlie Kirk, el presidente Donald Trump ya ha identificado al culpable. “Durante años, la izquierda radical ha comparado a estadounidenses maravillosos como Charlie con nazis y con los peores asesinos en masa y criminales del mundo. Este tipo de retórica es directamente responsable del terrorismo que estamos viendo ...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11048892/trump-responsabiliza-izquierda-radical-asesinato-influencer-charlie-kirk.html;2025-09-13T18:50:03.195668;1
1175;El FBI difunde imágenes del presunto asesino del activista trumpista Charlie Kirk;Javier de la Sotilla Washington. Corresponsal 11/09/2025 15:40 Actualizado a 11/09/2025 18:16 El FBI ha publicado en sus redes sociales dos imágenes del presunto autor del asesinato del mediático acti...;Javier de la Sotilla Washington. Corresponsal 11/09/2025 15:40 Actualizado a 11/09/2025 18:16 El FBI ha publicado en sus redes sociales dos imágenes del presunto autor del asesinato del mediático activista Charlie Kirk, aliado de Donald Trump, que sigue fugado. “Solicitamos la colaboración ciudadana para identificar a esta persona de interés en relación con el tiroteo fatal de Charlie Kirk en la Universidad del Valle de Utah”, ha publicado la división de Salt Lake City (Utah) de la agencia feder...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11050978/fbi-recupera-rifle-alta-capacidad-huellas-dactilares-escena-asesinato-charlie-kirk.html;2025-09-13T18:50:02.060602;1
1174;Israel asegura que 250.000 personas ya han huido de ciudad de Gaza;Helena Pelicano Beirut. Servicio especial 13/09/2025 11:32 Actualizado a 13/09/2025 20:35 “Aún no nos hemos ido, y espero que nunca lo tengamos que hacer”, explica por teléfono a este diario Suhail, d...;Helena Pelicano Beirut. Servicio especial 13/09/2025 11:32 Actualizado a 13/09/2025 20:35 “Aún no nos hemos ido, y espero que nunca lo tengamos que hacer”, explica por teléfono a este diario Suhail, desde ciudad de Gaza. Tras nueve desplazamientos forzosos durante la guerra -que se aproxima a su segundo año- reside con su familia en los restos de la casa de un amigo en la capital de la franja. En los últimos días, la frecuencia de los bombardeos y de las redadas ha aumentado considerablemente y ...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250913/11056338/ejercito-israeli-dice-mas-250-000-gazaties-han-abandonado-ciudad-gaza.html;2025-09-13T18:50:01.174864;1
1173;La OTAN refuerza su presencia en el flanco este tras la incursión de drones rusos en Polonia;Anna Buj Bruselas. Corresponsal 12/09/2025 17:47 Actualizado a 13/09/2025 12:53 La OTAN todavía está analizando si la incursión de más de una decena de drones rusos en el espacio aéreo polaco fue una ...;Anna Buj Bruselas. Corresponsal 12/09/2025 17:47 Actualizado a 13/09/2025 12:53 La OTAN todavía está analizando si la incursión de más de una decena de drones rusos en el espacio aéreo polaco fue una acción deliberada de Vladímir Putin, pero ya ha determinado que no hay tiempo que perder. El secretario general de la OTAN, Mark Rutte, y el comandante supremo aliado en Europa de la OTAN, el general estadounidense Alexus G. Grynkewich, han anunciado hoy el lanzamiento de la operación Centinela Orie...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11055107/otan-refuerza-presencia-flanco-incursion-drones-rusos-polonia.html;2025-09-13T18:50:00.185295;1
1172;La esposa de Charlie Kirk promete continuar con su legado tras su asesinato;La Vanguardia Barcelona 13/09/2025 07:12 La esposa del comentarista conservador Charlie Kirk, Erika, prometió este viernes continuar con el legado de su marido y lanzó una advertencia a los involucrad...;La Vanguardia Barcelona 13/09/2025 07:12 La esposa del comentarista conservador Charlie Kirk, Erika, prometió este viernes continuar con el legado de su marido y lanzó una advertencia a los involucrados en su asesinato: “Si antes pensaban que la misión de mi esposo era poderosa, no tienen idea de lo que acaban de desatar en todo este país y en este mundo”. “No tienen idea del fuego que han encendido dentro de esta esposa. El llanto de esta viuda resonará en todo el mundo como un grito de guerra....;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250913/11056027/esposa-charlie-kirk-promete-continuar-legado-asesinato.html;2025-09-13T18:49:58.826506;1
1171;Francia envía tres cazas de combate para proteger el espacio aéreo de Polonia y Europa del Este;La Vanguardia Barcelona 11/09/2025 21:14 El presidente francés, Emmanuel Macron, anunció este jueves que Francia va a destinar tres aviones de combate Rafale “para contribuir a la protección del espac...;La Vanguardia Barcelona 11/09/2025 21:14 El presidente francés, Emmanuel Macron, anunció este jueves que Francia va a destinar tres aviones de combate Rafale “para contribuir a la protección del espacio aéreo polaco” y de Europa del Este en colaboración con la OTAN, tras las incursiones esta semana de drones rusos en Polonia. “Tras las incursiones con drones rusos en Polonia, he decidido movilizar tres cazas Rafale para contribuir a la protección del espacio aéreo polaco y del flanco oriental de...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11051994/francia-envia-tres-cazas-combate-proteger-espacio-aereo-polonia-europa.html;2025-09-13T18:49:57.537497;1
1170;La última pregunta para Charlie Kirk;La Vanguardia Barcelona 12/09/2025 15:07 Actualizado a 12/09/2025 16:03 La última persona que interpeló a Charlie Kirk antes de su asesinato fue un TikToker con una pequeña audiencia en redes sociales...;La Vanguardia Barcelona 12/09/2025 15:07 Actualizado a 12/09/2025 16:03 La última persona que interpeló a Charlie Kirk antes de su asesinato fue un TikToker con una pequeña audiencia en redes sociales, estudiante de matemáticas y simpatizante de los demócratas y con creencias liberales. Hunter Kozak, de 29 años, estudiante de la Universidad del Valle de Utah en Orem, en la que se produjo el crimen, le preguntó a Kirk sobre los tiroteos masivos que involucran a personas transgénero, y ambos polem...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250912/11054506/ultima-pregunta-charlie-kirk.html;2025-09-13T18:49:56.744014;1
1169;Un vídeo de un testigo muestra a un posible tirador en el asesinato de Charlie Kirk;La Vanguardia Barcelona 11/09/2025 15:09 Actualizado a 11/09/2025 15:12 Pasan las horas y continúa la investigación sobre la autoría del asesinato de Charlie Kirk, el activista de extrema derecha y me...;La Vanguardia Barcelona 11/09/2025 15:09 Actualizado a 11/09/2025 15:12 Pasan las horas y continúa la investigación sobre la autoría del asesinato de Charlie Kirk, el activista de extrema derecha y mediático influencer cercano a Donald Trump. Se calcula que el asesinato se produjo desde la distancia, a unas 200 yardas, cuando un tirador abrió fuego contra el activista de 31 años, que fue trasladado de inmediato a un hospital cercano pero acabó muriendo a causa de las heridas. Ahora, un nuevo víd...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11050543/video-testigo-muestra-posible-tirador-asesinato-charlie-kirk.html;2025-09-13T18:49:55.965912;0
1168;Bolsonaro, condenado a 27 años de cárcel por su intento de golpe de Estado contra Lula;Agencias Brasilia 11/09/2025 21:10 Actualizado a 12/09/2025 10:12 El expresidente brasileño Jair Bolsonaro fue condenado este jueves por el Tribunal Supremo de Brasil a 27 años y tres meses de cárcel ...;Agencias Brasilia 11/09/2025 21:10 Actualizado a 12/09/2025 10:12 El expresidente brasileño Jair Bolsonaro fue condenado este jueves por el Tribunal Supremo de Brasil a 27 años y tres meses de cárcel por haber conspirado contra el orden democrático tras su derrota en las elecciones del 2022 frente al actual mandatario, Luiz Inácio Lula da Silva. Aunque tenía previsto dictar las penas en una sesión reservada para este viernes, la Primera Sala decidió pasar inmediatamente a la fase de sentencia un...;La Vanguardia;Internacional;extranjero;https://www.lavanguardia.com/internacional/20250911/11051991/bolsonaro-condenado-intento-golpe-lula.html;2025-09-13T18:49:54.951133;0
